title,category,skills,level,description
Unity,Software Engineering,Backend Developer,Intermediate,Unity is an intermediate-level skill commonly required for Backend Developer roles in the Software Engineering field.
Interaction Design,Design,UX Designer,Expert,Interaction Design is an expert-level skill commonly required for UX Designer roles in the Design field.
Postman,Software Engineering,Site Reliability Engineer,Expert,Postman is an expert-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
3D Math,Software Engineering,Site Reliability Engineer,Expert,3D Math is an expert-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
Funnel Optimization,Marketing,Digital Marketing Specialist,Advanced,Funnel Optimization is an advanced-level skill commonly required for Digital Marketing Specialist roles in the Marketing field.
Layout Design,Design,Interaction Designer,Expert,Layout Design is an expert-level skill commonly required for Interaction Designer roles in the Design field.
Adobe XD,Design,Product Designer,Intermediate,Adobe XD is an intermediate-level skill commonly required for Product Designer roles in the Design field.
Photoshop,Design,UX Designer,Intermediate,Photoshop is an intermediate-level skill commonly required for UX Designer roles in the Design field.
Model Deployment,Data & AI,Machine Learning Engineer,Expert,Model Deployment is an expert-level skill commonly required for Machine Learning Engineer roles in the Data & AI field.
Agile,Product & Management,Scrum Master,Advanced,Agile is an advanced-level skill commonly required for Scrum Master roles in the Product & Management field.
Reporting,Data & AI,Program Manager,Beginner,Reporting is an beginner-level skill commonly required for Program Manager roles in the Data & AI field.
Linux,Software Engineering,Frontend Developer,Advanced,Linux is an advanced-level skill commonly required for Frontend Developer roles in the Software Engineering field.
Physics,Software Engineering,Backend Developer,Expert,Physics is an expert-level skill commonly required for Backend Developer roles in the Software Engineering field.
Data Modeling,Data & AI,Business Intelligence Analyst,Intermediate,Data Modeling is an intermediate-level skill commonly required for Business Intelligence Analyst roles in the Data & AI field.
Planning,Product & Management,Program Manager,Beginner,Planning is an beginner-level skill commonly required for Program Manager roles in the Product & Management field.
TypeScript,Software Engineering,Frontend Developer,Expert,TypeScript is an expert-level skill commonly required for Frontend Developer roles in the Software Engineering field.
Agile,Product & Management,Product Owner,Expert,Agile is an expert-level skill commonly required for Product Owner roles in the Product & Management field.
Brand Voice,Marketing,Content Strategist,Expert,Brand Voice is an expert-level skill commonly required for Content Strategist roles in the Marketing field.
Google Ads,Marketing,Content Strategist,Expert,Google Ads is an expert-level skill commonly required for Content Strategist roles in the Marketing field.
TCP/IP,Cloud & Infrastructure,Cloud Engineer,Intermediate,TCP/IP is an intermediate-level skill commonly required for Cloud Engineer roles in the Cloud & Infrastructure field.
Django,Software Engineering,Backend Developer,Beginner,Django is an beginner-level skill commonly required for Backend Developer roles in the Software Engineering field.
PostgreSQL,Cloud & Infrastructure,Security Engineer,Intermediate,PostgreSQL is an intermediate-level skill commonly required for Security Engineer roles in the Cloud & Infrastructure field.
Valuation,Business,HR Specialist,Intermediate,Valuation is an intermediate-level skill commonly required for HR Specialist roles in the Business field.
Design Patterns,Software Engineering,QA Engineer,Beginner,Design Patterns is an beginner-level skill commonly required for QA Engineer roles in the Software Engineering field.
Facilitation,Product & Management,Product Owner,Expert,Facilitation is an expert-level skill commonly required for Product Owner roles in the Product & Management field.
Servant Leadership,Product & Management,Product Owner,Beginner,Servant Leadership is an beginner-level skill commonly required for Product Owner roles in the Product & Management field.
Monitoring,Software Engineering,Backend Developer,Advanced,Monitoring is an advanced-level skill commonly required for Backend Developer roles in the Software Engineering field.
Jenkins,Software Engineering,Software Architect,Intermediate,Jenkins is an intermediate-level skill commonly required for Software Architect roles in the Software Engineering field.
Unity,Software Engineering,Site Reliability Engineer,Intermediate,Unity is an intermediate-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
iOS,Software Engineering,DevOps Engineer,Expert,iOS is an expert-level skill commonly required for DevOps Engineer roles in the Software Engineering field.
AWS,Software Engineering,Cloud Architect,Beginner,AWS is an beginner-level skill commonly required for Cloud Architect roles in the Software Engineering field.
Dashboards,Data & AI,Data Engineer,Advanced,Dashboards is an advanced-level skill commonly required for Data Engineer roles in the Data & AI field.
CRM,Marketing,Content Strategist,Beginner,CRM is an beginner-level skill commonly required for Content Strategist roles in the Marketing field.
On-page SEO,Marketing,SEO Specialist,Expert,On-page SEO is an expert-level skill commonly required for SEO Specialist roles in the Marketing field.
React Native,Software Engineering,Site Reliability Engineer,Intermediate,React Native is an intermediate-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
Payroll,Business,HR Specialist,Intermediate,Payroll is an intermediate-level skill commonly required for HR Specialist roles in the Business field.
ETL,Data & AI,Business Intelligence Analyst,Expert,ETL is an expert-level skill commonly required for Business Intelligence Analyst roles in the Data & AI field.
Shaders,Software Engineering,QA Engineer,Advanced,Shaders is an advanced-level skill commonly required for QA Engineer roles in the Software Engineering field.
Linux,Software Engineering,Site Reliability Engineer,Intermediate,Linux is an intermediate-level skill commonly required for Site Reliability Engineer roles in the Software Engineering field.
VPN,Cloud & Infrastructure,Network Engineer,Intermediate,VPN is an intermediate-level skill commonly required for Network Engineer roles in the Cloud & Infrastructure field.
Prioritization,Product & Management,Scrum Master,Expert,Prioritization is an expert-level skill commonly required for Scrum Master roles in the Product & Management field.
Copywriting,Marketing,Social Media Manager,Intermediate,Copywriting is an intermediate-level skill commonly required for Social Media Manager roles in the Marketing field.
Color Theory,Design,Interaction Designer,Advanced,Color Theory is an advanced-level skill commonly required for Interaction Designer roles in the Design field.
